Store,Climate,VSG,Product,Store_Group,Space,Sales,Scaled_Alpha_Sales,Scaled_Shift_Sales,Scaled_Beta_Sales,Scaled_BP_Sales,Units,Scaled_Alpha_Units,Scaled_Shift_Units,Scaled_Beta_Units,Scaled_BP_Units,Profit,Scaled_Alpha_Profit,Scaled_Shift_Profit,Scaled_Beta_Profit,Scaled_BP_Profit,Lower_Limit,Upper_Limit,Recommended_Space
1012,COLD,ST,DENIM LONG BTMS,MILD-NA,0.666555194,315.1,646.0549556,0,1.017165925,0,11,23.05169724,0,1.043094209,0,148.921,348.467993,0,1.18148661,0,0,3,0.666555194
1012,COLD,ST,DRESSES,MILD-NA,0.927264282,961.43,1303.7682,0,0.82767554,0,37,52.18430001,0,0.878102595,0,524.724,707.7009845,0,0.82071719,0,0.25,3.5,0.927264282
1012,COLD,ST,JACKETS,MILD-NA,0.330589875,473.16,1170.588361,0,0.623213533,0,17,41.23772782,0,0.609842557,0,181.215,461.96827,0,0.644032492,0,0,1.25,0.330589875
1012,COLD,ST,KNIT BOTTOMS,MILD-NA,8.342690819,252.8,609.9411469,3.21025258,9.4118,6.54151413,24,58.99894292,3.267071821,9.5016,6.359343902,115.184,266.7697477,2.974732652,9.4065,6.333878831,5,11.25,8.342690819
1012,COLD,ST,KNIT TOPS,MILD-NA,8.342690819,2924.45,6365.973661,4.0437,7.025788169,7.569761811,279,591.0447551,4.1483,6.645826805,7.569761811,1497.49,3289.119521,3.8126,7.479100609,7.569761811,5,15.25,8.342690819
1012,COLD,ST,SKIRTS,MILD-NA,2.198557052,353.32,496.4520452,0,2.070523126,0,18,24.63247202,0,1.990050303,0,220.545,306.4072696,0,2.036041786,0,0.75,4.5,2.198557052
1012,COLD,ST,SWEATERS,MILD-NA,2.198557052,555.68,2009.238048,0.5544,4.646237627,1.615196724,29,100.0347157,0.5544,4.423095182,1.615196724,273.57,1025.895171,0.5544,4.825931312,1.615196724,0.75,4.5,2.198557052
1012,COLD,ST,WOVEN TOPS,MILD-NA,2.599027713,1493.05,3603.387545,0.7973,3.305042972,2.012831797,100,235.4794556,0.701307876,3.3875,1.978593414,802.08,2015.946315,0.7973,3.45597735,2.012831797,1.25,5.75,2.599027713
1013,COLD,ST,CAPRIS,HOT & SH-NA,1.762230156,1216.27,1651.044171,0,1.57546171,0,57,83.24360582,0,1.754789037,0,554.29,730.5156343,0,1.503729267,0,0,2.75,1.762230156
1013,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,2.464705839,1946.77,3183.184871,0,2.857679707,0,88,138.8680913,0,2.728206741,0,891.556,1473.431478,0,2.897119476,0,0.75,4.25,2.464705839
1013,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,0.864718225,245.91,1317.938423,0,3.663669433,0,12,58.2590347,0,3.31195888,0,87.369,562.0876839,0,4.410483089,0,0,4,0.864718225
1013,COLD,ST,DRESSES,HOT & SH-NA,1.017467852,1388.7,1855.060161,0,0.887101158,0,56,77.0629525,0,0.928816245,0,762.486,962.1442167,0,0.807237847,0,0.25,4.25,1.017467852
1013,COLD,ST,JACKETS,HOT & SH-NA,0.522110306,1230.54,1645.917642,0,0.456144668,0,40,54.8957097,0,0.474659088,0,514.895,675.7908695,0,0.442546579,0,0,1.5,0.522110306
1013,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,9.550735128,984.05,1293.366082,0,8.113788619,1.458897751,85,120.1332656,0,9.072118441,1.442107204,430.125,522.7877024,0,7.07839769,1.52503753,6.75,14.5,9.550735128
1013,COLD,ST,KNIT TOPS,HOT & SH-NA,9.550735128,8852.93,12816.72571,0.986257194,8.4233,3.433423789,796,1120.819801,1.371438418,7.7269,3.574419373,4782.149,6961.058288,0,9.466316937,2.949116521,6.75,19.75,9.550735128
1013,COLD,ST,SHORTS,HOT & SH-NA,0.751666242,775.96,1160.659349,0,0.773956626,0,35,51.56539177,0,0.757810532,0,428.363,627.3349662,0,0.751448369,0,0,1.25,0.751666242
1013,COLD,ST,SKIRTS,HOT & SH-NA,2.931584642,951.81,1144.979877,0,2.129955217,1.003911492,44,52.73345421,0,2.114481524,1.061434448,631.366,754.6673829,0,2.103338939,0,1,5.75,2.931584642
1013,COLD,ST,SWEATERS,HOT & SH-NA,2.931584642,3486.26,4559.526265,0,2.470598652,0.500236489,178,234.3036227,0,2.496596732,0.490645691,1837.349,2425.581157,0,2.508347508,0.503260541,1,5.75,2.931584642
1013,COLD,ST,WOVEN TOPS,HOT & SH-NA,3.824781611,5566.97,8019.804087,0,3.735229868,0.806930152,345,505.7973414,0,3.829511757,0.860410625,3143.371,4414.798074,0,3.599670252,0.796853362,1.5,7.5,3.824781611
1014,COLD,ST,CAPRIS,HOT & SH-NA,0.94378672,342.14,1207.059641,0,2.599445656,0,15,60.8832327,0,3.007023045,0,173.151,560.0294231,0,2.372842635,0,0,2.5,0.94378672
1014,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,2.356289068,1673.34,2972.058032,0,3.031338336,0,71,124.4565215,0,2.982591903,0,831.93,1444.274525,0,2.947077121,0,0.75,4.25,2.356289068
1014,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,2.01627163,1042.76,1565.932589,0,2.087463619,0,41,64.61703813,0,2.228050111,0,477.394,704.6661361,0,2.038113516,0,0,4,2.01627163
1014,COLD,ST,DRESSES,HOT & SH-NA,1.118562039,914.25,1309.876049,0,1.083790687,0,35,53.18680177,0,1.177018543,0,505.33,669.519261,0,0.962616087,0,0.25,4.25,1.118562039
1014,COLD,ST,JACKETS,HOT & SH-NA,0.443293763,371.73,882.2354344,0,0.79821277,0,12,30.10278856,0,0.848510805,0,166.106,366.9850134,0,0.736740601,0,0,1.5,0.443293763
1014,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,9.190004024,313.9,638.2431179,2.825111751,9.6194,6.39132252,30,66.69863889,3.252317431,9.9386,6.125411328,140.556,238.7121233,2.062773431,8.6727,6.284435723,6.5,14,9.190004024
1014,COLD,ST,KNIT TOPS,HOT & SH-NA,9.190004024,3351.74,7547.609193,3.0548,10.41786203,6.594164734,289,634.9879369,3.3394,9.663069117,6.594164734,1844.229,4132.506199,2.1747,11.84646014,6.594164734,6.5,19.25,9.190004024
1014,COLD,ST,SKIRTS,HOT & SH-NA,2.963236083,863.67,1052.130115,0,2.205671775,1.139541533,44,52.51159004,0,2.119507465,1.068852821,568.007,688.2807009,0,2.183484249,0,1,5.5,2.963236083
1014,COLD,ST,SWEATERS,HOT & SH-NA,2.963236083,1139.07,2198.264583,0.0977,4.074074305,1.271054308,57,112.59043,0.0977,4.187102886,1.271054308,581.229,1161.951793,0.0977,4.246292195,1.271054308,1,5.5,2.963236083
1014,COLD,ST,WOVEN TOPS,HOT & SH-NA,4.280406439,1862.23,3993.786651,0.2632,6.455000943,1.655653496,119,259.2927676,0.2142,6.65269531,1.655653496,1024.115,2120.828792,0.2487,6.22371014,1.655653496,1.5,7.25,4.280406439
1015,COLD,ST,CAPRIS,HOT & SH-NA,1.862138868,1615.36,2009.814231,0,1.440984004,0,72,96.27416214,0,1.626070612,0,784.475,941.9942359,0,1.348208152,0,0,2.75,1.862138868
1015,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,2.446915811,1672.09,2918.605078,0,3.081073489,0,64,115.2876445,0,3.202766213,0,901.302,1488.113769,0,2.872686758,0,0.75,4.25,2.446915811
1015,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,0.929435979,525.67,1561.68428,0,2.135505203,0,22,66.79277648,0,2.185401327,0,242.158,700.5482375,0,2.075773588,0,0,4,0.929435979
1015,COLD,ST,DRESSES,HOT & SH-NA,1.408855064,2325.55,2560.548356,0,0.835570377,0,96,107.4462,0,0.872901973,0,1232.922,1320.96755,0,0.76818233,0,0.25,4.25,1.408855064
1015,COLD,ST,JACKETS,HOT & SH-NA,0.512904916,1309.79,1735.652644,0,0.441516418,0,44,59.25070617,0,0.452866225,0,510.44,675.7161317,0,0.440798798,0,0,1.5,0.512904916
1015,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,9.250256499,535.35,857.1571382,0.724216529,9.6194,3.35237374,43,79.43489013,1.885470596,9.9386,4.287914054,254.945,352.1705203,0,8.492873728,2.742316338,6.5,14.25,9.250256499
1015,COLD,ST,KNIT TOPS,HOT & SH-NA,9.250256499,7691.74,11848.32935,1.391260905,8.4233,4.044918717,649,991.3987368,1.959081972,7.7269,4.459265273,4168.004,6437.805498,0.206373672,9.7287,3.492773439,6.5,19.5,9.250256499
1015,COLD,ST,SHORTS,HOT & SH-NA,0.6664497,376.25,807.3659304,0,1.07155813,0,18,36.68591004,0,1.00999781,0,198.72,422.6050367,0,1.060632,0,0,1.25,0.6664497
1015,COLD,ST,SKIRTS,HOT & SH-NA,2.876514514,1071.9,1273.468773,0,2.038824679,0.857689762,52,61.12961508,0,1.995035046,0.854382952,720.312,849.0138939,0,2.006023836,0,1,5.75,2.876514514
1015,COLD,ST,SWEATERS,HOT & SH-NA,2.876514514,2795.64,3893.655806,0,2.673751715,0.635582323,145,202.557373,0,2.685731994,0.61188369,1465.331,2066.765639,0,2.724167495,0.64309711,1,5.75,2.876514514
1015,COLD,ST,WOVEN TOPS,HOT & SH-NA,3.736528649,4851.24,7369.399114,0,3.929869693,0.925248423,312,476.9597646,0,3.963829612,0.945437324,2696.494,4003.572483,0,3.807994693,0.931217317,1.5,7.25,3.736528649
1016,COLD,ST,CAPRIS,HOT & SH-NA,1.025383681,474.07,1288.571433,0,2.141667606,0,20,63.66994783,0,2.535239357,0,253.611,615.0324612,0,1.890978879,0,0,2.75,1.025383681
1016,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,2.201215396,1241.81,2632.721306,0,3.490793995,0,52,109.2884765,0,3.4561818,0,625.044,1282.556085,0,3.362147356,0,0.75,4.25,2.201215396
1016,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,1.621333171,520.89,1208.096544,0,2.845595491,0,21,51.4693523,0,3.025133798,0,240.349,541.1744729,0,2.752784981,0,0,4,1.621333171
1016,COLD,ST,DRESSES,HOT & SH-NA,1.228415493,1712.29,2039.924582,0,0.875551472,0,63,78.37535389,0,0.950400823,0,984.554,1115.663071,0,0.784788452,0,0.5,4.5,1.228415493
1016,COLD,ST,JACKETS,HOT & SH-NA,0.407524284,396.88,954.4817402,0,0.744649307,0,14,33.68058867,0,0.744920978,0,167.205,388.0568664,0,0.715778132,0,0,1.5,0.407524284
1016,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,10.52113769,198.46,469.2720457,2.9597,13.55969131,6.592202831,16,47.09285585,3.5943,15.75807113,6.592202831,79.116,157.9463395,2.2398,12.25207124,6.592202831,6.75,14.75,10.52113769
1016,COLD,ST,KNIT TOPS,HOT & SH-NA,10.52113769,2506.71,5884.032248,3.0548,13.2806124,6.594164734,226,497.7819152,3.3394,11.89450811,6.594164734,1331.457,3231.359177,2.1747,15.40506992,6.594164734,6.75,20.25,10.52113769
1016,COLD,ST,SKIRTS,HOT & SH-NA,2.876040554,582.51,784.1521919,0.0058,2.532950921,1.271054308,28,37.13308094,0.0115,2.468943035,1.271054308,370.465,499.2141095,0,2.542109032,0,1.25,6,2.876040554
1016,COLD,ST,SWEATERS,HOT & SH-NA,2.876040554,1177.77,2276.000276,0.0977,3.956369639,1.271054308,64,121.5682341,0.0977,3.876464037,1.271054308,597.722,1199.271019,0.0977,4.134550008,1.271054308,1.25,6,2.876040554
1016,COLD,ST,WOVEN TOPS,HOT & SH-NA,3.860525741,2537.34,4963.998189,0.2632,5.197421602,1.655653496,156,315.1288564,0.2142,5.469223228,1.655653496,1380.526,2637.678835,0.2487,5.074498338,1.655653496,1.5,7.5,3.860525741
1017,COLD,ST,CAPRIS,MILD-NA,0.5847288,430.3,835.4542161,0,0.837286099,0,18,31.02787062,0,0.724898242,0,222.267,435.6609287,0,0.846695991,0,0,2.75,0.5847288
1017,COLD,ST,CAREER LONG BTMS,MILD-NA,2.21919328,1040.29,2044.764926,0.1663,2.982407114,1.204926192,41,81.10396837,0.1663,3.004789455,1.204926192,550.136,1068.7309,0.1663,2.941555769,1.204926192,1,4.5,2.21919328
1017,COLD,ST,DENIM LONG BTMS,MILD-NA,0.838053443,1291.88,1534.178536,0,0.593499095,0,56,64.49808216,0,0.556030066,0,528.971,687.8476451,0,0.699633006,0,0.25,4.25,0.838053443
1017,COLD,ST,DRESSES,MILD-NA,1.205894706,382.76,582.8353039,0,1.272435892,0,16,25.45813416,0,1.34942635,0,212.034,316.5170093,0,1.238202205,0,0.5,4.5,1.205894706
1017,COLD,ST,JACKETS,MILD-NA,0.595139402,993.88,1400.311737,0,0.562733261,0,32,46.51743482,0,0.588748598,0,431.863,589.2786951,0,0.536311643,0,0,1.75,0.595139402
1017,COLD,ST,KNIT BOTTOMS,MILD-NA,11.00574118,426.55,679.1460535,2.602316296,9.4118,5.58183967,38,62.97849778,2.951480366,9.5016,5.841991104,187.773,294.7146414,2.446584817,9.4065,5.475336929,7,15.25,11.00574118
1017,COLD,ST,KNIT TOPS,MILD-NA,11.00574118,4301.44,6282.824252,4.0437,6.934112048,7.569761811,412,590.2485677,4.1483,6.643664864,7.569761811,2315.484,3365.416895,3.8126,7.114298783,7.569761811,7,20.25,11.00574118
1017,COLD,ST,SKIRTS,MILD-NA,3.633300022,377.99,408.9339361,0,2.045335655,0,17,18.39963739,0,2.048122514,0,251.045,267.9695833,0,1.955412587,0,1.25,6,3.633300022
1017,COLD,ST,SWEATERS,MILD-NA,3.633300022,1298.79,2066.033714,0.5544,3.444239151,1.615196724,68,104.4764212,0.5544,3.288483026,1.615196724,661.868,1061.24704,0.5544,3.480246569,1.615196724,1.25,6,3.633300022
1017,COLD,ST,WOVEN TOPS,MILD-NA,3.874478963,2338.39,3596.93992,0.7973,3.29182675,2.012831797,156,238.3217288,0.678355873,3.3875,1.939679508,1263.862,2010.103548,0.7973,3.44148373,2.012831797,1.75,8,3.874478963
1018,COLD,ST,CAPRIS,MILD-NA,0.807396192,242.7,549.1521391,0,1.37840581,0,10,19.14792399,0,1.137296648,0,130.041,291.8685225,0,1.365921749,0,0,2.75,0.807396192
1018,COLD,ST,CAREER LONG BTMS,MILD-NA,2.112595779,1618.99,2682.091801,0,2.490912195,0.899497865,61,103.5165712,0.05891725,2.4965,1.034954389,885.038,1433.064632,0,2.41866955,0.809699774,1,4.5,2.112595779
1018,COLD,ST,DENIM LONG BTMS,MILD-NA,1.307927277,1266.89,1352.294182,0,0.70390633,0,54,56.6148007,0,0.656033038,0,534.044,609.5679716,0,0.850066182,0,0.25,4.25,1.307927277
1018,COLD,ST,DRESSES,MILD-NA,0.92059532,1047.07,1393.489642,0,0.797908975,0,35,50.34435166,0,0.897074136,0,627.204,812.4545321,0,0.763667698,0,0.5,4.5,0.92059532
1018,COLD,ST,JACKETS,MILD-NA,0.537354898,575.61,1038.070275,0,0.704322528,0,19,35.40621359,0,0.7327827,0,258.88,439.7326144,0,0.653998349,0,0,1.5,0.537354898
1018,COLD,ST,KNIT BOTTOMS,MILD-NA,11.40447121,405.12,643.7019884,2.978327941,9.4118,6.127999643,43,66.62761183,2.609205924,9.5016,5.33684902,174.374,275.3425591,2.913515507,9.4065,6.163736117,7,15.25,11.40447121
1018,COLD,ST,KNIT TOPS,MILD-NA,11.40447121,5823.56,7628.419456,3.433592771,6.7348,6.436972726,535,697.1231688,3.488810725,6.6307,6.357925998,3160.608,4120.229632,3.084167319,6.9748,6.204606271,7,20.25,11.40447121
1018,COLD,ST,SKIRTS,MILD-NA,2.954088094,231.57,299.6161384,0,2.44577293,0,10,13.11722402,0,2.501562516,0,150.687,189.7590984,0,2.335414159,0,1.25,6,2.954088094
1018,COLD,ST,SWEATERS,MILD-NA,2.954088094,1469.48,2530.329437,0.502586074,3.0351,1.537933946,72,123.1674556,0.553228335,2.9481,1.613418375,759.53,1310.095596,0.492593566,3.054,1.523364436,1.25,6,2.954088094
1018,COLD,ST,WOVEN TOPS,MILD-NA,3.735571232,2666.54,4005.598541,0.576084103,3.2724,1.671928634,171,258.3757798,0.491088485,3.3875,1.65041949,1422.191,2213.155435,0.593235173,3.4143,1.704860693,1.75,7.75,3.735571232
1019,COLD,ST,CAPRIS,MILD-NA,0.986387596,523.39,761.7733284,0,0.97750337,0,21,27.62766197,0,0.839295833,0,275.798,401.9912654,0,0.979501817,0,0,3,0.986387596
1019,COLD,ST,CAREER LONG BTMS,MILD-NA,2.257398715,3049.03,4032.963869,0,1.93749189,0.459655599,128,167.2594605,0,1.899714645,0.452461116,1511.091,2019.365248,0,1.969411689,0.463530422,1.25,4.75,2.257398715
1019,COLD,ST,DENIM LONG BTMS,MILD-NA,2.656102112,2030.51,2031.333177,0,0.751022525,0,81,81.01281711,0,0.703079102,0,967.621,970.764048,0,0.90214141,0,0.25,5,2.656102112
1019,COLD,ST,DRESSES,MILD-NA,1.163845177,1360.19,1578.313148,0,0.785041564,0,51,61.2040529,0,0.841649726,0,804.376,918.7196496,0,0.757553614,0,0.5,4.5,1.163845177
1019,COLD,ST,JACKETS,MILD-NA,0.792797507,1764.21,2012.963662,0,0.514824805,0,56,65.12946549,0,0.537437755,0,783.467,876.1854179,0,0.490208015,0,0,2,0.792797507
1019,COLD,ST,KNIT BOTTOMS,MILD-NA,14.02375822,839.1,997.4361011,0.759600961,9.4118,2.770138268,81,96.84681097,0.788274703,9.5016,2.651217387,358.659,425.4865313,0.713334641,9.4065,2.792319652,8.75,19,14.02375822
1019,COLD,ST,KNIT TOPS,MILD-NA,14.02375822,7309.49,8219.599489,3.282115869,6.7348,6.056280989,654,734.7590226,3.424003134,6.6307,6.137411054,3776.842,4274.007542,3.070560969,6.9748,6.071382041,8.75,20.25,14.02375822
1019,COLD,ST,SKIRTS,MILD-NA,3.816490324,672.15,696.6771749,0,1.812214363,0,33,34.10515474,0,1.783917617,0,416.332,429.5517982,0,1.766926697,0,1.5,6,3.816490324
1019,COLD,ST,SWEATERS,MILD-NA,3.816490324,2471.83,3170.086897,0.095986765,3.0351,0.916525479,124,157.0532819,0.124572268,2.9481,0.949059702,1282.183,1645.977456,0.078945479,3.054,0.893620463,1.5,6,3.816490324
1019,COLD,ST,WOVEN TOPS,MILD-NA,4.253220346,3824.88,4879.944671,0.206293925,3.2724,1.10025764,230,299.5039588,0.20495446,3.3875,1.200026726,2127.395,2759.904112,0.147595702,3.4143,1.033337787,2,8,4.253220346
102,COLD,ST,CAPRIS,COLD-NA,0.841005648,336.98,383.2973167,0,0.542143211,0,15,17.60417639,0,0.581253059,0,164.319,182.8916762,0,0.513627449,0,0,2.75,0.841005648
102,COLD,ST,CAREER LONG BTMS,COLD-High,2.750439525,2485.94,2700.937648,0,1.568985379,0,107,118.0589427,0,1.640748097,0,1198.661,1290.006044,0,1.522359259,1.331883048,0.75,4.25,2.750439525
102,COLD,ST,DENIM LONG BTMS,COLD-High,0.892900734,1219.56,1787.657459,0,0.893783586,0,50,76.26249982,0,0.944302491,0,507.457,782.1901376,0,0.957847567,0,0,4,0.892900734
102,COLD,ST,DRESSES,COLD-High,1.630116211,1527.22,1532.526203,0,0.557611004,0,58,58.38113259,0,0.599309222,0,848.208,850.7712587,0,0.549522637,0,0.25,4.5,1.630116211
102,COLD,ST,JACKETS,COLD-High,0.523529832,751.73,1307.313383,0,0.656209042,0,26,45.99633887,0,0.670238027,0,293.812,513.2904902,0,0.65992233,0,0,1.5,0.523529832
102,COLD,ST,KNIT BOTTOMS,COLD-High,9.832592352,463.96,604.9376437,1.839036308,6.7029,7.620318526,38,54.78203569,2.7585,6.915533888,8.363497518,201.213,258.3496261,1.098755698,7.1387,7.549941457,6.75,14.5,9.832592352
102,COLD,ST,KNIT TOPS,COLD-Low,9.832592352,4617.22,5845.159086,3.907124342,4.7277,6.056685959,426,555.2739189,4.247223882,4.6812,6.14462365,2388.565,2962.394261,3.994609643,4.4918,6.067850865,6.75,19.75,9.832592352
102,COLD,ST,SKIRTS,COLD-High,3.17628449,743.39,748.0687541,0.732514837,0.8938,1.690316385,37,37.22481943,0.725536135,0.8926,1.649929745,477.63,480.2005318,0.733853614,0.877,1.690400943,1.25,5.75,3.17628449
102,COLD,ST,SWEATERS,COLD-High,3.17628449,1800.32,1800.359823,1.3977,0.419245606,2.686574115,95,95.00425238,1.3977,0.435775072,2.686574115,892.68,892.6827734,0.9672,0.473683446,2.686574115,1.25,5.75,3.17628449
102,COLD,ST,WOVEN TOPS,COLD-High,3.860078556,2431.26,4067.309962,0.7685,3.690904951,3.19093299,160,257.955179,0.8254,3.454856061,3.19093299,1283.16,2223.686,0.7887,3.832995461,3.19093299,1.5,7.5,3.860078556
1020,COLD,ST,CAPRIS,HOT & SH-NA,1.060196452,899.52,1692.971921,0,1.463069997,0,38,80.74086646,0,1.685565733,0,472.687,823.525964,0,1.331871957,0,0,2,1.060196452
1020,COLD,ST,CAREER LONG BTMS,HOT & SH-NA,1.939319748,1185.13,2739.68528,0,3.391286728,0,51,115.0947109,0,3.301126486,0,557.381,1295.277045,0,3.411173241,0,0.5,3.25,1.939319748
1020,COLD,ST,DENIM LONG BTMS,HOT & SH-NA,0.61932268,1347.57,2560.201164,0,0.864302159,0,55,106.9686984,0,0.888612022,0,573.47,1112.007393,0,0.885487268,0,0,3,0.61932268
1020,COLD,ST,DRESSES,HOT & SH-NA,0.942105263,429.89,954.1628223,0,1.573921822,0,18,41.38775965,0,1.637591156,0,228.35,457.7246757,0,1.400421838,0,0.25,3.25,0.942105263
1020,COLD,ST,JACKETS,HOT & SH-NA,0.330655329,132.17,798.7929413,0,1.582952293,0,6,29.31317016,0,1.274611457,0,29.02,296.4647854,0,2.688422124,0,0,1.25,0.330655329
1020,COLD,ST,KNIT BOTTOMS,HOT & SH-NA,8.665269022,237.81,584.6681054,2.9597,10.68212509,6.592202831,24,63.03299445,3.5943,10.20484505,6.592202831,104.111,210.5894516,2.2398,9.652610606,6.592202831,5,11,8.665269022
1020,COLD,ST,KNIT TOPS,HOT & SH-NA,8.665269022,5401.26,9947.780454,2.400592027,8.4233,5.583903599,477,855.1337322,2.72717656,7.7269,5.643770214,2932.575,5385.213147,1.403985831,9.7287,5.366144793,5,15,8.665269022
1020,COLD,ST,SKIRTS,HOT & SH-NA,1.459082246,313.45,825.1023211,0.0058,2.931791488,1.271054308,17,41.04393477,0.0115,2.656512319,1.271054308,196.081,524.9088107,0,2.997705101,0,0.75,4.5,1.459082246
1020,COLD,ST,SWEATERS,HOT & SH-NA,1.459082246,733.64,2574.606301,0.0977,3.728942395,1.271054308,35,129.9225191,0.0977,3.95387477,1.271054308,401.983,1397.519413,0.0977,3.692495984,1.271054308,0.75,4.5,1.459082246
1020,COLD,ST,WOVEN TOPS,HOT & SH-NA,2.390690515,2303.06,5931.147055,0.09099767,4.5301,1.42300255,152,387.4437753,0.009271255,4.6387,1.378106934,1287.41,3205.233123,0.083519704,4.3797,1.428957978,1.25,5.75,2.390690515
1021,COLD,ST,CAREER LONG BTMS,COLD-Low,1.246152719,791.53,1307.202856,0,1.463461007,0.965152147,31,55.89232317,0.028973142,1.5949,1.063849071,408.425,647.824336,0,1.388736205,0.890708148,0.75,3.25,1.246152719
1021,COLD,ST,DENIM LONG BTMS,COLD-High,1.566217207,1439.3,1627.766929,0,0.995862076,0,66,75.38481839,0,1.019547535,0,572.74,676.8433752,0,1.098165854,0,0,3.25,1.566217207
1021,COLD,ST,DRESSES,COLD-High,0.936582149,1372.16,1505.868868,0,0.550346185,0,49,55.51328874,0,0.59804001,0,792.574,862.9271675,0,0.537683011,0,0.25,3.5,0.936582149
1021,COLD,ST,JACKETS,COLD-Low,0.327934926,623.67,754.2185,0,0.240714719,0,20,25.39649344,0,0.263032127,0,256.723,295.1964965,0,0.216774245,0,0,1.25,0.327934926
1021,COLD,ST,KNIT BOTTOMS,COLD-Low,8.581401143,297.61,372.9769595,0,6.726923192,3.389972596,27,34.52449212,0.013901781,6.9541,3.61582001,131.866,159.3366224,0,6.288985103,3.210688441,5.25,11.25,8.581401143
1021,COLD,ST,KNIT TOPS,COLD-Low,8.581401143,3090.49,4920.983467,4.360624236,4.7277,6.952796809,279,469.852244,4.693168815,4.6812,6.961317982,1624.739,2505.444415,4.396608816,4.4918,6.885321799,5.25,15.25,8.581401143
1021,COLD,ST,SKIRTS,COLD-High,2.2168401,540.11,610.1732143,0.763,0.921977605,1.892931247,26,29.3883625,0.763,0.923173672,1.892931247,349.51,391.7334423,0.763,0.904003557,1.892931247,0.75,4.5,2.2168401
1021,COLD,ST,SWEATERS,COLD-Low,2.2168401,499.54,1343.5124,0.6943,3.143892186,1.76571967,25,70.28141331,0.6943,3.297590131,1.76571967,252.194,684.2206466,0.6943,3.173695659,1.76571967,0.75,4.5,2.2168401
1021,COLD,ST,WOVEN TOPS,COLD-Low,2.476564561,1505.58,2620.388816,0.660781813,2.2782,1.6725479,102,174.5541667,0.532770977,2.388,1.64411861,806.5,1378.127513,0.62529596,2.2701,1.660602615,1.25,5.75,2.476564561
1022,COLD,ST,CAPRIS,COLD-NA,0.502052264,130.89,273.0582789,0,0.781597689,0,6,13.16580246,0,0.827973433,0,62.379,125.3714534,0,0.748610771,0,0,2.25,0.502052264
1022,COLD,ST,CAREER LONG BTMS,COLD-Low,1.258804214,979.09,1488.822406,0,1.325772691,0.754276542,39,63.63407017,0,1.455516301,0.815563645,505.326,741.8960123,0,1.26287298,0.695209948,0.75,3.5,1.258804214
1022,COLD,ST,DENIM LONG BTMS,COLD-Low,0.455520591,414.23,486.9017237,0,0.315856948,0,20,23.48325032,0,0.315139168,0,148.625,148.625,0,0,0,0,3.25,0.455520591
1022,COLD,ST,DRESSES,COLD-Low,1.06777945,705.08,705.08,0.458290911,0.0735,0.458290911,27,27,0.378684245,0.0831,0.378684245,405.219,405.219,0,0,0,0.25,3.5,1.06777945
1022,COLD,ST,JACKETS,COLD-Low,0.472663839,477.96,532.2036743,0,0.288984513,0,15,17.55131625,0,0.324608064,0,223.619,236.1719578,0,0.244436733,0,0,1.25,0.472663839
1022,COLD,ST,KNIT BOTTOMS,COLD-Low,9.252455876,34.76,99.50636653,1.5945,16.91155749,7.418745004,5,11.47711209,1.7194,13.06933054,7.418745004,13.636,36.99201453,1.3115,16.55105327,7.418745004,5.25,11.75,9.252455876
1022,COLD,ST,KNIT TOPS,COLD-Low,9.252455876,2908.93,4396.897588,4.5792,4.881676463,7.368539214,259,414.9581713,4.9257,4.885755071,7.368539214,1504.948,2210.308922,4.6456,4.62414443,7.368539214,5.25,16,9.252455876
